split,utt_id,speaker_id,gender,age,audio_path,text,accuracy,completeness,fluency,prosodic,total,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,pitch_mean,pitch_std,pitch_range,voiced_ratio,onset_rate_per_sec,pause_ratio,pause_count_per_sec,mean_pause_duration_sec,speech_ratio,pause_count,max_pause_duration_sec,total_pause_duration_sec,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean
train,10330052,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330052.WAV,CONGRESS WOULD MAKE THE FINAL DESIGNATION,8,10.0,9,9,8,0.014957004226744175,0.012331277132034302,0.1469873256437768,0.14802397777013693,2110.6753779311966,1081.6864742687135,1828.9519023168812,316.40714160541677,160.67293123551323,26.426691508276758,112.82290453040666,0.6609442060085837,4.301075268817204,0.08602150537634408,1.6129032258064515,0.05333333333333332,0.9139784946236559,6.0,0.16,0.32,-441.1945495605469,64.73687744140625,12.221254348754883,18.879451751708984,-9.565353393554688,15.897265434265137,-4.633429527282715,3.091543197631836,-16.211854934692383,8.037795066833496,-10.850680351257324,-12.255133628845215,1.2482516765594482
train,10330053,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330053.WAV,SHE KNOWS HE LOVES HER AND SHE LOVES HIM,9,10.0,9,9,9,0.013464808464050293,0.013863194733858109,0.16434528836872586,0.13551001136013335,2173.1822861029414,937.5364218938508,1855.6579233028663,273.40218521997497,164.73217575599574,19.121208294433952,60.297840540261916,0.43243243243243246,4.830917874396135,0.2280193236714976,1.9323671497584543,0.118,0.7719806763285024,8.0,0.256,0.9440000000000001,-449.0401916503906,60.63853454589844,9.507930755615234,17.393281936645508,-16.27950096130371,16.595691680908203,-0.6669536828994751,-0.5680398344993591,-12.177366256713867,10.178620338439941,-8.641471862792969,-8.529400825500488,2.5132052898406982
train,10330085,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330085.WAV,PRIDE IN THE COUNTRY WAS ALSO DOWN,9,10.0,9,9,9,0.016659708693623543,0.016161922365427017,0.16433818032296652,0.12228799640551696,2204.0344027772853,963.5549328574766,1882.497747103918,287.73648465961986,178.4430418908968,30.132319866238454,114.44049131997238,0.4688995215311005,4.491017964071856,0.24910179640718566,0.5988023952095809,0.41600000000000004,0.7508982035928143,2.0,0.56,0.8320000000000001,-425.0185546875,65.73199462890625,9.430398941040039,11.277474403381348,-16.340843200683594,16.086116790771484,-11.573884963989258,2.3012521266937256,-15.119124412536621,2.6363229751586914,-13.483795166015625,-10.004671096801758,4.595261573791504
train,10330103,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330103.WAV,SOMETHING ALWAYS SEEM TO HAPPEN TO HER,9,10.0,9,9,9,0.017357319593429565,0.013537821359932423,0.18932194496268656,0.14936093280974894,2492.9534803715137,1061.4451725342592,1930.1540864963733,289.170331042351,183.16423461056684,37.31102909351962,144.84987700783924,0.595,5.0,0.17,1.25,0.136,0.83,4.0,0.24,0.544,-412.21588134765625,47.97503662109375,12.449921607971191,10.030850410461426,-9.934089660644531,16.688581466674805,-18.10370445251465,5.033980369567871,-7.834681987762451,6.920405387878418,-10.080063819885254,-12.330668449401855,-6.342231750488281
train,10330129,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330129.WAV,BECAUSE I KNOW I NEED MORE THAN WHAT I HAVE,8,10.0,10,9,8,0.01820395514369011,0.015480250120162964,0.14734162895927602,0.1139935230247687,2199.506384634225,830.7827424772652,1954.643987394836,286.78688201407715,205.47317504640537,41.658706702583565,173.33389547342682,0.6561085972850679,5.100595069424767,0.1949560782091244,0.5667327854916407,0.344,0.8050439217908756,2.0,0.48,0.688,-423.528564453125,58.660099029541016,7.093332767486572,13.64293384552002,-12.509627342224121,15.593441009521484,-13.045733451843262,8.313268661499023,-14.80433177947998,6.1630401611328125,-6.7852888107299805,-19.104936599731445,-1.5421524047851562
train,10330139,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330139.WAV,IN ORDER TO WORK EFFECTIVELY YOU NEED TO BE ORGANIZE,9,10.0,9,9,8,0.01600257307291031,0.014317710883915424,0.16187898877640844,0.14439870080391198,2303.8756965940897,1070.3564728352285,1921.660191753318,311.36292934567047,182.04805955952062,39.53325870443489,206.2544222985204,0.6161971830985915,4.195186575402959,0.22256568778979907,0.6623978803267829,0.336,0.777434312210201,3.0,0.528,1.008,-432.8949279785156,58.10343933105469,16.753582000732422,14.399608612060547,-8.265116691589355,15.646965980529785,-16.591659545898438,8.174745559692383,-19.679121017456055,7.300967693328857,-9.950920104980469,-14.804059982299805,-3.346900701522827
train,10330147,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330147.WAV,CAN WE GET BACK TO THEN,9,10.0,9,9,9,0.015071122907102108,0.015107642859220505,0.14683067375886524,0.08424973080878431,2241.0330876834537,606.1852844189035,1978.1461698075345,211.4427638759009,163.42458795961258,38.62983354219539,145.87565658607127,0.7730496453900709,3.5555555555555554,0.36977777777777776,0.8888888888888888,0.416,0.6302222222222222,2.0,0.576,0.832,-432.31414794921875,62.52473831176758,-5.500258445739746,11.845195770263672,-8.692370414733887,13.047821998596191,-17.466285705566406,13.064176559448242,-11.993782043457031,12.382251739501953,-11.039138793945312,-10.654980659484863,-3.503593683242798
train,10330197,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330197.WAV,IT'S A GOOD THING THAT THE GOVERNMENT IS LISTENING,9,10.0,10,9,9,0.014733066782355309,0.013771208934485912,0.17270529322687225,0.1413952393783186,2423.4494805944496,1042.1784640949627,2003.6675259692363,259.11674412568334,177.59346088050236,27.93738457732251,114.70658872834983,0.6211453744493393,4.696132596685083,0.225414364640884,0.5524861878453039,0.40800000000000003,0.7745856353591161,2.0,0.56,0.8160000000000001,-435.0052185058594,56.925941467285156,16.142032623291016,6.442568778991699,-1.080884337425232,16.843608856201172,-20.097888946533203,5.951822757720947,-16.713584899902344,8.746786117553711,-12.52065658569336,-16.913625717163086,-0.4100492298603058
train,10330206,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330206.WAV,WAS THERE REASON FOR THAT PARTICULAR AMOUNT OF VIEWINGS,9,10.0,9,9,9,0.0164249986410141,0.013815208338201046,0.18299749896864687,0.1603325132728727,2350.9887146428773,1182.1367357241952,1923.4428085249194,342.65902833575586,188.19172726730292,32.23503216021462,112.87671853924533,0.43564356435643564,4.3343653250774,0.19153766769865843,0.6191950464396285,0.3093333333333333,0.8084623323013416,3.0,0.528,0.928,-433.4947509765625,61.428016662597656,18.606403350830078,-0.20680543780326843,-11.104616165161133,17.847251892089844,-14.490157127380371,4.803572177886963,-16.369260787963867,7.811797618865967,-10.199419021606445,-16.045644760131836,0.02183932438492775
train,10330235,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330235.WAV,HIT THE HEAD ON THE NAIL,8,10.0,9,8,8,0.01452681515365839,0.014402901753783226,0.18121959206586827,0.13586278876463975,2383.1136594698364,896.6130621863354,1991.0881585484644,229.91844558948068,181.15990585129921,28.34843980212415,117.79385367822768,0.4550898203592814,5.245410266017235,0.1438741101536156,1.1240164855751218,0.128,0.8561258898463844,3.0,0.256,0.384,-431.6601867675781,57.92145538330078,9.090790748596191,13.351422309875488,-9.965535163879395,14.547645568847656,-13.62562084197998,7.228822708129883,-16.429975509643555,11.802084922790527,-18.019514083862305,-10.227686882019043,-0.2739396095275879
train,10330241,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330241.WAV,ABOUT TO GET IN MY BED,9,10.0,9,9,9,0.011324970051646233,0.012523716315627098,0.16059297360248448,0.07949644378849353,2213.1184479606104,676.0309108297826,1971.465186598672,186.3192449403877,140.7346158758694,41.69931513295341,114.32430853137132,0.2360248447204969,3.5019455252918292,0.3673151750972763,1.556420233463035,0.236,0.6326848249027237,4.0,0.256,0.944,-438.47418212890625,70.88219451904297,-4.889307022094727,6.16127347946167,-2.374358654022217,14.353572845458984,-17.313337326049805,4.511479377746582,-12.095112800598145,14.782261848449707,-13.60544490814209,-11.853201866149902,3.1169064044952393
train,10330257,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330257.WAV,IF HE WANTED TO BE HERE HE WOULD BE,9,10.0,9,9,9,0.020475249737501144,0.017858875915408134,0.13986073369565216,0.09724587351314626,2172.768256674645,772.0858727954133,1916.4899178159762,248.66705934790764,183.81782762874428,37.71057624678856,207.0144079578872,0.6280193236714976,4.531722054380665,0.2706948640483384,0.6042296072507553,0.44800000000000006,0.7293051359516616,2.0,0.56,0.8960000000000001,-421.244384765625,50.880775451660156,8.821586608886719,33.734859466552734,-1.7954784631729126,11.599542617797852,-8.23097038269043,1.625438928604126,-19.968618392944336,4.9610700607299805,-14.310869216918945,-16.72056770324707,-7.984511375427246
train,10330268,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330268.WAV,SO A LONG TIME AGO THIS HAPPENED,9,10.0,9,9,9,0.016794586554169655,0.015725059434771538,0.16412760416666666,0.1364259837502829,2195.8547102383272,972.0903236568507,1863.5023462634672,264.34668740811185,173.35715794700718,27.851653740049187,127.05128870626848,0.6476190476190476,5.3731343283582085,0.26746268656716415,0.8955223880597015,0.2986666666666667,0.7325373134328359,3.0,0.576,0.896,-433.21038818359375,64.93782806396484,10.085306167602539,7.531488418579102,-11.965008735656738,26.629642486572266,-17.7966251373291,5.967460632324219,-11.7490234375,3.8786191940307617,-8.956586837768555,-20.501882553100586,-2.1609601974487305
train,10330277,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330277.WAV,IT WOULD BE FUNNY IF IT WERE NOT SO SAD,9,10.0,9,8,8,0.019763756543397903,0.019335586577653885,0.15326044659961685,0.13700264481274635,2170.445770763356,1013.3314898553136,1874.1990413757733,346.112074875256,190.34809161461772,21.63747523953698,88.9577777992807,0.4269230769230769,4.5673076923076925,0.3076923076923077,1.2019230769230769,0.25600000000000006,0.6923076923076923,5.0,0.56,1.28,-425.5613098144531,62.696048736572266,10.661640167236328,11.148945808410645,-9.138164520263672,15.723092079162598,-11.55583381652832,-0.5701291561126709,-15.790325164794922,1.58266019821167,-8.474714279174805,-17.21504783630371,-8.20059871673584
train,10330325,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330325.WAV,EVERY ONE AT SAME MOMENT LOOKED AT IT,9,10.0,9,8,8,0.017409514635801315,0.015705382451415062,0.16189890894396552,0.14633342426822454,2192.540650105205,1088.1413355788593,1838.8945076079594,349.33884250179375,181.268362111709,21.219316877700365,72.31702469417098,0.375,4.325493376588267,0.24222762908894296,1.3517166801838336,0.17919999999999997,0.7577723709110571,5.0,0.368,0.896,-430.69451904296875,67.10234069824219,7.321584701538086,10.164575576782227,-5.667707443237305,17.295225143432617,-21.811857223510742,-0.35899806022644043,-10.703165054321289,8.729447364807129,-9.907296180725098,-16.780834197998047,-7.211697101593018
train,10330345,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330345.WAV,GIVE ME SOMETHING TO GO ON,9,10.0,10,9,9,0.015883341431617737,0.016344910487532616,0.14539216694078946,0.12420531862058638,2155.9814670362553,872.5714809300978,1930.1180460651055,244.12493978789115,167.34833822180775,33.40705763182622,136.33449817987798,0.4407894736842105,4.537953795379538,0.3300330033003301,0.8250825082508251,0.4,0.66996699669967,2.0,0.512,0.8,-438.46783447265625,59.615318298339844,12.50029182434082,17.515460968017578,-10.521377563476562,13.125338554382324,-3.6007606983184814,5.060227394104004,-14.924875259399414,1.9108035564422607,-10.960759162902832,-13.840944290161133,0.8126177787780762
train,10330346,1033,m,30,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1033\010330346.WAV,AND NO ONE WOULD CARE ENOUGH TO COME LOOKING,9,10.0,9,9,9,0.015624215826392174,0.013517474755644798,0.13030638177710843,0.09552537532404698,2037.5750357989011,728.0581695520755,1902.8987199675482,267.5792535707862,170.20348709823338,44.09294785722413,188.77120198675038,0.5582329317269076,4.773869346733669,0.1849246231155779,1.0050251256281406,0.184,0.8150753768844221,4.0,0.368,0.736,-429.4990234375,73.67312622070312,4.683104515075684,13.218579292297363,-10.012285232543945,12.803913116455078,-11.3367338180542,8.189122200012207,-20.513517379760742,4.991313457489014,-9.988058090209961,-17.686582565307617,4.908077716827393
train,10440006,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440006.WAV,MANDY IS GOING TO SEE SHARK,8,10.0,8,8,8,0.06609700620174408,0.06282299011945724,0.23284777670704845,0.21097440092209335,2767.547548098441,1407.6553787212447,2032.796073728956,394.5891156728833,321.4922271269468,34.10071239552294,157.99828049497484,0.5242290748898678,3.0386740331491713,0.2961325966850829,1.3812154696132597,0.2144,0.703867403314917,5.0,0.48,1.072,-375.1881103515625,19.97650146484375,14.933256149291992,-4.645550727844238,-22.52182388305664,-26.904399871826172,-26.281038284301758,-21.935300827026367,-20.774370193481445,-15.988245964050293,-14.930259704589844,-9.654513359069824,-12.039113998413086
train,10440008,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440008.WAV,DAVID CAN PAINT THE DONKEY,8,10.0,7,7,7,0.048667605966329575,0.057582005858421326,0.16328125,0.11425011552884481,2297.7720548750544,1008.8746867198754,1966.0585101022948,339.4038397484525,319.5507493841099,35.14978747425217,121.1436650458678,0.4851063829787234,2.6638252530633992,0.3452317527970165,1.3319126265316996,0.2592,0.6547682472029834,5.0,0.496,1.296,-362.8932800292969,45.3838005065918,6.81955623626709,-4.056208610534668,-35.43272399902344,-29.180322647094727,-22.570785522460938,-21.603580474853516,-21.002655029296875,-9.72307300567627,-21.440052032470703,-7.987395286560059,-8.780339241027832
train,10440012,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440012.WAV,ANDY RAN AWAY FROM THE SQUID,8,10.0,7,7,7,0.044671379029750824,0.04521653428673744,0.17957233932783018,0.16095890353401834,2170.236775555902,1326.341051441827,1855.9538689902333,498.35985048428455,320.6369335813396,35.281296237684224,128.73709568257857,0.5707547169811321,4.424778761061947,0.30678466076696165,0.8849557522123893,0.3466666666666667,0.6932153392330384,3.0,0.48,1.04,-422.40478515625,61.72600173950195,8.564492225646973,-8.617791175842285,-31.88884735107422,-31.426136016845703,-25.216766357421875,-26.880651473999023,-22.34426498413086,-8.231898307800293,-16.28331756591797,-9.27460765838623,-10.523640632629395
train,10440017,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440017.WAV,TIM WENT TO SEE KILLER,9,10.0,8,8,8,0.05552036315202713,0.05662737414240837,0.25301697800279327,0.21897805141061646,2722.123063824099,1568.748916109377,1898.6446958990155,412.7702983726847,347.14807078512365,26.28317581855778,154.12211558077627,0.43575418994413406,3.159003159003159,0.3144963144963145,1.404001404001404,0.224,0.6855036855036856,4.0,0.448,0.896,-393.3197937011719,28.942949295043945,26.50301742553711,-0.10619841516017914,-25.23221778869629,-27.341062545776367,-24.978973388671875,-32.38241195678711,-19.39165687561035,-6.362361431121826,-18.191648483276367,-8.169767379760742,-8.704164505004883
train,10440038,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440038.WAV,SEVEN FOUR ONE TWO,10,10.0,9,10,9,0.05465110018849373,0.0730188712477684,0.19365101809954752,0.1810528037603652,2216.5236837354228,1324.7508859257846,1849.5154596485083,483.8309282156971,328.14740043913537,40.13848734428388,186.89556441924836,0.5363636363636364,3.6931818181818183,0.4363636363636364,1.4204545454545454,0.30720000000000003,0.5636363636363636,5.0,0.448,1.536,-417.1669921875,56.88275146484375,5.430582523345947,-13.457806587219238,-24.63869857788086,-26.588016510009766,-27.262161254882812,-21.643903732299805,-5.864449501037598,-13.581377029418945,-15.706220626831055,-4.711167335510254,-6.6768341064453125
train,10440039,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440039.WAV,THREE SIX FOUR SEVEN,8,10.0,9,9,8,0.04870740324258804,0.0697307363152504,0.2914606955199115,0.25407802150510295,2911.1967639280156,1633.755145721993,1985.8366097753928,430.63650328063096,348.81062853285243,47.252895534463086,210.03679167139796,0.4778761061946903,4.7091412742382275,0.42991689750692524,1.3850415512465375,0.3104,0.5700831024930748,5.0,0.512,1.552,-410.7327880859375,30.320934295654297,9.785346031188965,-11.853363037109375,-18.73435401916504,-31.622831344604492,-26.34027671813965,-20.220617294311523,-8.93454647064209,-5.85843563079834,-11.936182022094727,-4.827587604522705,-4.800111293792725
train,10440053,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440053.WAV,DAVID IS AN EXPERT AT AMERICAN FOOTBALL,9,10.0,9,8,8,0.05077201873064041,0.058510687202215195,0.19575718470982142,0.15985889126720002,2388.0536948178724,1267.8143167494218,1912.8110654193463,457.54853747768357,379.9009073081485,137.80529422681641,473.79014579502444,0.5744047619047619,3.910614525139665,0.29199255121042833,1.48975791433892,0.196,0.7080074487895717,8.0,0.496,1.568,-377.2215270996094,48.499420166015625,2.874335765838623,-6.298722267150879,-28.030418395996094,-41.825435638427734,-25.141489028930664,-15.034510612487793,-16.724910736083984,-9.736505508422852,-18.67403793334961,-2.1840062141418457,-11.071832656860352
train,10440064,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440064.WAV,DOES NEIL LIKE THE NOODLES,8,10.0,9,8,8,0.06599707156419754,0.05975883826613426,0.20027621116863906,0.17195674666057123,2338.877060262733,1324.7816449592915,2000.2234775608329,449.4211797579571,345.53576986424827,75.72762142853232,253.8614942814208,0.6745562130177515,2.9739776951672865,0.2914498141263941,0.7434944237918216,0.392,0.7085501858736059,2.0,0.496,0.784,-369.4444885253906,54.85727310180664,11.217391967773438,-21.115062713623047,-26.268491744995117,-36.34135437011719,-27.96515655517578,-25.975658416748047,-20.682287216186523,-9.996198654174805,-22.325639724731445,-2.646690845489502,-13.698649406433105
train,10440077,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440077.WAV,LET'S DRAW JACK'S ARM,8,10.0,8,7,7,0.04503481090068817,0.06935693323612213,0.21246623101635514,0.16144581309198566,2435.1741557580754,1171.5694686950335,1922.3095707866155,452.11317689104965,330.57844319533757,30.52774993915726,124.46503907560512,0.3411214953271028,3.8123167155425217,0.5302052785923753,1.466275659824047,0.3616,0.4697947214076247,5.0,0.704,1.808,-383.59796142578125,56.42518615722656,-6.532548427581787,-24.732452392578125,-26.86600112915039,-10.011886596679688,-12.93928337097168,-16.56793212890625,-16.84736442565918,-6.40371036529541,-16.129470825195312,-14.169848442077637,-12.957040786743164
train,10440093,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440093.WAV,HERE IS LAYLA'S CLOTH,7,10.0,9,8,7,0.053867340087890625,0.05824042856693268,0.2321241425304878,0.2006020630526478,2407.9651358719316,1342.5668113651045,1897.2366814085435,467.7540356596987,347.07751442434477,41.51197987799976,163.1017441397099,0.47560975609756095,6.513409961685824,0.281992337164751,1.5325670498084292,0.18399999999999997,0.718007662835249,4.0,0.24,0.736,-368.11322021484375,53.813167572021484,-0.027772391214966774,-11.433324813842773,-35.14146423339844,-14.568097114562988,-12.625589370727539,-28.723920822143555,-20.592708587646484,-10.745604515075684,-13.528299331665039,-17.389469146728516,-13.464466094970703
train,10440099,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440099.WAV,WHAT OUT THE CAR,9,10.0,9,8,9,0.044859059154987335,0.05433303862810135,0.1597096051356589,0.0807178417295091,1934.7470316628874,857.9438596348575,1619.0125209098703,519.2729837887058,276.5598543060817,107.39104049014631,326.58904465659964,0.40310077519379844,4.878048780487806,0.3980487804878049,2.9268292682926833,0.136,0.6019512195121951,6.0,0.432,0.816,-389.6546630859375,80.38770294189453,-25.60917091369629,-29.260425567626953,-38.474517822265625,2.512932062149048,-13.69900894165039,-22.430028915405273,-21.18859100341797,-4.077168941497803,-14.453934669494629,-20.97658920288086,-13.725905418395996
train,10440106,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440106.WAV,SO NEIL WENT ON TO STUDY,8,10.0,7,7,8,0.03914717212319374,0.042616404592990875,0.18854843073593072,0.16468695966520586,2269.9046775845586,1261.9972529601985,1841.8902743788046,423.12699186545615,295.529557156317,68.91048483500204,296.13734709259813,0.48484848484848486,4.878048780487805,0.3252032520325203,2.1680216802168024,0.15,0.6747967479674797,8.0,0.384,1.2,-389.45513916015625,58.85086441040039,-0.36387476325035095,-20.050085067749023,-38.274105072021484,-6.566091060638428,-16.82658576965332,-25.535921096801758,-19.38060760498047,-10.870487213134766,-14.846949577331543,-24.276784896850586,-12.787848472595215
train,10440107,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440107.WAV,THEN PETER WALKED TO THEM PARK,8,10.0,7,8,7,0.02942264825105667,0.0365355908870697,0.1773564586900685,0.11163619355954475,2231.147910382287,976.9582576218993,1890.280260219482,434.18831583670317,294.84770886029247,85.76358266515396,308.8871594932268,0.4143835616438356,3.2119914346895078,0.4282655246252677,2.1413276231263385,0.2,0.5717344753747323,10.0,0.496,2.0,-406.6320495605469,58.46628952026367,-6.093387126922607,-16.250024795532227,-29.30914306640625,-6.503189563751221,-18.19519805908203,-20.026308059692383,-20.49335479736328,-11.260965347290039,-14.036577224731445,-18.46253776550293,-15.624421119689941
train,10440117,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440117.WAV,THEN DAVID WALKED TO PARK,9,10.0,8,8,8,0.04308634251356125,0.051480356603860855,0.1795648162688442,0.10756400174318759,2130.0593420037058,927.9453067107214,1796.3475202866862,407.8273507054476,349.5831991758738,52.204179515315786,224.34260291302536,0.4020100502512563,4.100946372239748,0.40883280757097795,2.2082018927444795,0.18514285714285714,0.591167192429022,7.0,0.48,1.296,-375.1221618652344,59.135589599609375,-11.260440826416016,-6.87285852432251,-34.07621765136719,-16.57908821105957,-15.287017822265625,-21.394428253173828,-18.332530975341797,-13.408711433410645,-16.162212371826172,-14.064582824707031,-18.75674819946289
train,10440119,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440119.WAV,TINA IS DRAWING THE MUSHROOM,8,10.0,7,7,8,0.058019012212753296,0.050972480326890945,0.16415419600938966,0.14964218627442194,1982.6263959273717,1119.8717386363587,1679.8724328029627,358.6083919788379,320.9415143208638,42.69485043646647,144.6698021964685,0.5727699530516432,2.9420417769932334,0.23536334215945867,1.1768167107972933,0.2,0.7646366578405414,4.0,0.336,0.8,-367.43310546875,55.25899124145508,-11.881507873535156,-2.5573647022247314,-32.11001205444336,-18.680110931396484,-8.303692817687988,-29.000202178955078,-22.214935302734375,-12.426830291748047,-18.425352096557617,-15.02603816986084,-21.781354904174805
train,10440120,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440120.WAV,JAYME LOVES POTATO,9,10.0,8,8,8,0.0514034628868103,0.06166694685816765,0.17923177083333333,0.14213465266280406,2216.803000189932,1091.7070196226055,1808.6994146519974,315.5592852091684,344.43721015392487,52.30958322976257,207.3736127444873,0.5222222222222223,3.484320557491289,0.4292682926829268,1.7421602787456445,0.2464,0.5707317073170732,5.0,0.496,1.232,-370.0749206542969,53.46259689331055,-8.974964141845703,-12.587181091308594,-34.5584716796875,-11.940560340881348,-11.478108406066895,-25.40928840637207,-16.36428451538086,-9.027975082397461,-18.649452209472656,-12.96106243133545,-18.485923767089844
train,10440127,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440127.WAV,LOWEN THIS IS CARROT,8,10.0,8,8,8,0.04071974754333496,0.05666406452655792,0.19336428234924624,0.16896831583515673,2235.1482895271533,1210.0590043402838,1856.7142804759396,483.1804347553786,355.57291231667205,35.10891823976576,162.20961310353823,0.4120603015075377,2.830188679245283,0.46792452830188674,1.572327044025157,0.2976,0.5320754716981133,5.0,0.48,1.488,-401.8740539550781,64.4043197631836,-4.8961591720581055,-16.146818161010742,-25.47106170654297,-15.934796333312988,-16.464799880981445,-18.848297119140625,-21.101654052734375,-8.238216400146484,-16.97634506225586,-15.670051574707031,-16.34119415283203
train,10440149,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440149.WAV,CAN I SEE YOUR BOY,9,10.0,9,9,9,0.04029753804206848,0.03915086016058922,0.15799471227134146,0.16889666204153395,1985.2010940958753,1131.122041943813,1760.425795794275,439.663498492817,329.7236197341977,54.18096653442793,313.14534240151477,0.4817073170731707,4.580152671755725,0.35419847328244275,1.1450381679389312,0.30933333333333335,0.6458015267175572,3.0,0.496,0.928,-400.63018798828125,68.54907989501953,1.212281584739685,-9.405386924743652,-39.71186065673828,-10.389815330505371,-14.950531959533691,-27.727256774902344,-19.205900192260742,-10.761161804199219,-22.61836051940918,-19.064781188964844,-17.409292221069336
train,10440150,1044,f,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER1044\010440150.WAV,LOOK AT THE OLD HOUSE,9,10.0,10,9,9,0.05005393177270889,0.04831770062446594,0.2027154737903226,0.19519300373490758,2309.250175551834,1310.0957811940764,1791.410942186212,430.77930944983825,371.7211683714496,48.79994902817756,198.44122640362428,0.49032258064516127,5.263157894736842,0.28502024291497974,1.214574898785425,0.23466666666666666,0.7149797570850203,3.0,0.48,0.704,-362.891357421875,53.57619094848633,-6.2718634605407715,-18.958974838256836,-36.80230712890625,-12.403518676757812,-9.714325904846191,-17.83668327331543,-23.92232322692871,-11.2071533203125,-20.04332160949707,-15.350325584411621,-20.666324615478516
